,compounds,id,label
1589,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)C4=NC=CC=N4,NCGC00255227-01,0
1590,[H]C(=O)C1=CC(O)=CC=C1Br,NCGC00260366-01,0
1591,CCC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,NCGC00254184-01,0
1592,OC1=CC=C(C=C1)C2=CC=CC=C2,NCGC00256447-01,0
1593,OC1=C(O)C=CC=C1,NCGC00259866-01,1
1594,OCC1=CC2=C(C(O)=C1)C(=O)C3=C(C=CC=C3O)C2=O,NCGC00255349-01,0
1595,[Cu]I,NCGC00254625-01,0
1596,[O-][N+](=O)C1=CC=C(OC2=C(C=C(C=C2)C(F)(F)F)[N+]([O-])=O)C=C1,NCGC00255525-01,1
1597,BrCC(Br)(Br)Br,NCGC00258739-01,0
1598,[H][C@@]1([C@H](OC)[C@@H](CC[C@]12CO2)OC(=O)NC(=O)CCl)[C@]3(C)O[C@@H]3CC=C(C)C,NCGC00257293-01,0
1599,C\C(Cl)=C\CCl,NCGC00258518-01,0
1600,CC(C=O)=CC1=CC=CC=C1,NCGC00257605-01,0
1601,CC(=C)C1CCC(C)=CC1,NCGC00259367-01,0
1602,[H][C@]12[C@@H]3C[C@@H]([C@H]4O[C@@H]34)[C@@]1([H])[C@@]5(Cl)C(Cl)=C(Cl)[C@]2(Cl)C5(Cl)Cl,NCGC00254373-01,0
1603,ClC1=CC=C(C=C1)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2Cl,NCGC00259945-01,0
1604,ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl,NCGC00255353-01,0
1605,CN(C)C1=CC=C(C=C1)C2(OC(=O)C3=C2C=CC(=C3)N(C)C)C4=CC=C(C=C4)N(C)C,NCGC00258420-01,0
1606,CS\C(C)=N\OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,NCGC00254758-01,0
1607,ClC1=CC(Cl)=C(C=C1)[C@@H]2CS\C(S2)=C(\C#N)N3C=CN=C3,NCGC00182704-02,1
1608,NC1=CC=C(C=C1)C2=CC=C(F)C=C2,NCGC00255397-01,1
1609,O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N3CCCCC3,NCGC00259539-01,1
1610,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,NCGC00259417-01,0
1611,OC(=O)CCOC(=O)C=C,NCGC00259785-01,0
1612,COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,NCGC00257180-01,0
1613,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4,NCGC00257243-01,0
1614,OC1=CC(Cl)=CC(Cl)=C1Cl,NCGC00258178-01,1
1615,[H][C@@]12C3=CC(O)=C(O)C=C3C[C@]1(O)COC4=C2C=CC(O)=C4O,NCGC00258738-01,0
1616,OC1=CC=CC2=C1C(=O)C3=C(O)C=CC=C3C2=O,NCGC00258539-01,0
1617,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,NCGC00259163-01,0
1618,[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,NCGC00253928-01,0
1619,CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O,NCGC00259445-01,0
1620,[H]\C(C(O)=O)=C(/[H])C([O-])=O.C[NH+](C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2,NCGC00259641-01,0
1621,C1CCC(CC1)NSC2=NC3=C(S2)C=CC=C3,NCGC00259985-01,1
1622,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,NCGC00255966-01,0
1623,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,NCGC00260492-01,1
1624,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O,NCGC00259959-01,0
1625,CC1=C(C=CC=C1)C(O)=O,NCGC00257640-01,0
1626,CC1=CCC2C(C1)C2(C)C,NCGC00256842-01,0
1627,CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,NCGC00259885-01,0
1628,CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,NCGC00259373-01,1
1629,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,NCGC00255539-01,1
1630,Cl.NNC1=CC=CC=C1,NCGC00259747-01,1
1631,Cl[Sb](Cl)Cl,NCGC00254549-01,0
1632,ClC\C=C\CCl,NCGC00257573-01,0
1633,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,NCGC00254742-01,0
1634,CC(C)(C1=CC(Cl)=C(O)C(Cl)=C1)C2=CC(Cl)=C(O)C(Cl)=C2,NCGC00258111-01,0
1635,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,NCGC00254697-01,1
1636,ClC1=CC2=C(NN=N2)C=C1,NCGC00256833-01,0
1637,CN1C2=CC=C(Cl)C=C2C(=NCC1=S)C3=CC=CC=C3,NCGC00160641-01,0
1638,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00164449-04,0
1639,N#C\C=C\C#N,NCGC00258703-01,0
1640,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C2=CC=CC=C2,NCGC00254284-01,0
1641,CC1=CC(=CC=C1NC(=O)C2=CC=CC(I)=C2C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,NCGC00257277-01,0
1642,CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,NCGC00254765-01,0
1643,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,NCGC00257615-01,0
1644,CN1CCCC1=O,NCGC00259899-01,0
1645,NC1=NC(=O)N(N=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,NCGC00258783-01,0
1646,OC1=CC=CC=CC1=O,NCGC00260470-01,0
1647,CC(C)(C)C1=CC(O)=C(O)C=C1,NCGC00091483-03,1
1648,OC1=CC2=C(OCO2)C=C1,NCGC00258763-01,0
1649,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254250-01,0
1650,COC(=O)C(Br)CBr,NCGC00255961-01,0
1651,CC(C)C1=CC(C(C)C)=C(O)C=C1,NCGC00255771-01,0
1652,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,NCGC00260127-01,0
1653,CCOC1=C(N)C=C(NC(C)=O)C=C1,NCGC00258207-01,1
1654,Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C3=C1N=C(NCC(C)(C)O)N=C3,NCGC00257326-01,0
1655,Cl.CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,NCGC00256554-01,0
1656,Cl.Cl.NC1=CC=C(O)C(N)=C1,NCGC00258800-01,0
1657,Cl.COC1=CC(C)=C(OC)C=C1C[C@@H](C)N,NCGC00247698-01,0
1658,Cl\C=C/Cl,NCGC00257557-01,0
1659,ClC1=CC=C(C=C1Cl)C(Cl)(Cl)Cl,NCGC00257723-01,1
1660,CNC(=O)OC1=C2C=CC=CC2=CC=C1,NCGC00259385-01,1
1661,COC1=CC=CC=C1\C=C\C=O,NCGC00256699-01,0
1662,FC(F)(F)C(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,NCGC00255119-01,1
1663,CCCCOC(=O)C1=CC=C(N)C=C1,NCGC00257932-01,1
1664,CCCCCCCCOCCCN,NCGC00256307-01,0
1665,OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00259993-01,0
1666,OC1=CC=C(C=C1)C(=O)CBr,NCGC00255298-01,0
1667,CS(O)(=O)=O.CC1=NC=CN1C2=CC=C(SC3=CC=CC(=C3)C4(CCOCC4)C(N)=O)C=C2,NCGC00254502-01,0
1668,CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,NCGC00257382-01,0
1669,OC(=O)\C=C\C(O)=O.OCCOCCN1CCN(CC1)C2=NC3=CC=CC=C3SC4=C2C=CC=C4.OCCOCCN5CCN(CC5)C6=NC7=CC=CC=C7SC8=C6C=CC=C8,NCGC00255945-01,0
1670,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,NCGC00258941-01,0
1671,CCC(=O)OC1=CC=C(C=C1)C(\CC)=C(/CC)C2=CC=C(OC(=O)CC)C=C2,NCGC00256886-01,0
1672,ClC1=CC=C(C=O)C=C1,NCGC00257690-01,0
1673,OC(C1=CC=C(Cl)C=C1)(C2=CN=CN=C2)C3=CC=CC=C3Cl,NCGC00254558-01,0
1674,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,NCGC00255543-01,0
1675,CC(C)C1=CC(Cl)=C(C)C=C1O,NCGC00254813-01,0
1676,CCN(CC)C1=CC=CC(O)=C1,NCGC00257792-01,1
1677,[Cl-].CCCCCCN1C=C[N+](C)=C1,NCGC00258272-01,0
1678,[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00255402-01,0
1679,[Na+].CCCCCCCCCCCCCCOS([O-])(=O)=O,NCGC00254331-01,0
1680,CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00259973-01,0
1681,CCCCCC[N+]([O-])=O,NCGC00258261-01,0
1682,BrCC1=CC=CC(OC2=CC=CC=C2)=C1,NCGC00255322-01,0
1683,C1CCCC1,NCGC00257756-01,0
1684,CC(C)[C@]2(CCC1=CC=C(N)C=C1)CC(O)=C(SC3=CC(C)=C(CO)C=C3C(C)(C)C)C(=O)O2,NCGC00254371-01,0
1685,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,NCGC00254189-01,0
1686,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,NCGC00258944-01,0
1687,CN(C)C1=CC=C(C)C=C1,NCGC00258922-01,0
1688,CCCCCCCCO,NCGC00258924-01,0
1689,CCOP(=S)(OCC)OC1=CC(C)=NC(=N1)N(CC)CC,NCGC00255873-01,1
1690,CCCCCCCC[Si](OCC)(OCC)OCC,NCGC00257255-01,0
1691,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,NCGC00254800-01,0
1692,Cl.COC1=CC(Br)=C(OC)C=C1C[C@@H](C)N,NCGC00168267-02,0
1693,COP(=S)(OC)OC1=CC=C(C=C1Cl)[N+]([O-])=O,NCGC00255656-01,1
1694,CCCSP(=S)(OCC)OC1=C(Cl)C=C(Cl)C=C1,NCGC00255952-01,1
1695,CCOC(=O)COC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,NCGC00255806-01,0
1696,FC1=C(C=CC=C1)C2=N[C@H](NC(=O)C3=CC4=CC=CC=C4N3)C(=O)N5CCC6=CC=CC2=C56,NCGC00183009-01,1
1697,CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,NCGC00257386-01,0
1698,CC1=C(N)C=C(N)C=C1,NCGC00258962-01,1
1699,NC1=CC=C(C=C1)S(N)(=O)=O,NCGC00258883-01,0
1700,NC1=CC(N)=C(Cl)C=C1,NCGC00259245-01,1
1701,CCN1C2=C(C=CC=C2)C3=C1C=CC(N)=C3,NCGC00259947-01,1
1702,NC1=NC(NC2CC2)=NC(N)=N1,NCGC00259395-01,1
1703,OC(=O)C(=O)CC1=CC=CC=C1,NCGC00255726-01,0
1704,CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N,NCGC00256293-01,0
1705,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN2C=NC=N2,NCGC00254491-01,0
1706,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,NCGC00258929-01,0
1707,[I-].CCCCCCN1C=C[N+](C)=C1,NCGC00258306-01,0
1708,[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=[N-])C2=O,NCGC00255703-01,0
1709,ClC(Cl)Br,NCGC00258360-01,0
1710,C=CC1=CC=CC=C1,NCGC00258362-01,0
1711,C1CCC2=C(C1)C=CC=C2,NCGC00259342-01,0
1712,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,NCGC00259002-01,0
1713,CC(O)COCC(C)O,NCGC00259036-01,0
1714,CC(CS)C1CCC(C)C(S)C1,NCGC00255378-01,0
1715,CC1=CC=CC(C)=C1[N+]([O-])=O,NCGC00258939-01,0
1716,CCCCC(CC)C(O)=O,NCGC00258957-01,0
1717,CCCCC(CC)COCCCN,NCGC00258390-01,0
1718,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,NCGC00259366-01,0
1719,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,NCGC00254751-01,1
1720,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,NCGC00258989-01,1
1721,CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1,NCGC00258927-01,0
1722,ClCC1=CC=C(Cl)C=C1Cl,NCGC00256182-01,0
1723,CN1CCC[C@H]1C2=CN=CC=C2,NCGC00259363-01,0
1724,COC(=O)C1=CC=C(C=C1)C(=O)OC,NCGC00259817-01,0
1725,NC1=CC(=C(N)C=C1)[N+]([O-])=O,NCGC00091278-03,1
1726,O[C@@H]1[C@H](CC2=CC=CC(=C2)C(O)=O)COC3=C1C=C(OCC4=NC5=C(S4)C=CC(F)=C5)C=C3,NCGC00254376-01,0
1727,CCCCCCC1CCCC(=O)O1,NCGC00255642-01,0
1728,CCCCCCCCCCC=CC1CC(=O)OC1=O,NCGC00259466-01,0
1729,O=NN1CCCCCCC1,NCGC00258985-01,0
1730,ClCCNP1(=O)OCCCN1CCCl,NCGC00259364-01,0
1731,COC1=C(O)C=CC(CC=C)=C1,NCGC00259589-01,0
1732,[Na+].CN1C(CC([O-])=O)=CC(C)=C1C(=O)C2=CC=C(Cl)C=C2,NCGC00259726-01,0
1733,[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1,NCGC00258928-01,0
1734,[Na+].CC(C)C1=CC=CC(C(C)C)=C1NC(=O)[N-]S(=O)(=O)C2=CC(=CO2)C(C)(C)O,NCGC00253990-01,0
1735,C1CCC(CC1)NC2CCCCC2,NCGC00259320-01,0
1736,C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,NCGC00260513-01,1
1737,CC(=O)C(O)=O,NCGC00257000-01,0
1738,CC(O)COC(C)(C)C,NCGC00258209-01,0
1739,CCC(C)(C)C(O)=O,NCGC00258294-01,0
1740,CC(=O)\C=C\C1=C(C)CCCC1(C)C,NCGC00259005-01,0
1741,CC1=C(O)C(=O)C=CO1,NCGC00259764-01,0
1742,CC1=CC(C)=CC(C)=C1,NCGC00259003-01,0
1743,CC1CCCC1,NCGC00260428-01,0
1744,CCCC(O)=O,NCGC00259931-01,0
1745,CCCCC(CC)CNCC(CC)CCCC,NCGC00258339-01,0
1746,CCCCCCCCCCCCC1=CC=CC=C1,NCGC00258896-01,0
1747,CCSC(Cl)=O,NCGC00258777-01,0
1748,[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,NCGC00091759-02,0
1749,CS(=O)(=O)NC(=O)C1=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=CC=C1[N+]([O-])=O,NCGC00258946-01,0
1750,CCOP(Cl)(Cl)=O,NCGC00258880-01,0
1751,COC(=O)C1=CC=C(C)C=C1,NCGC00259940-01,0
1752,COC(=O)C1=CC=C(C=O)C=C1,NCGC00259918-01,0
1753,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,NCGC00259343-01,0
1754,ClC1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,NCGC00255932-01,0
1755,OC(=O)C1=CC=C(Cl)C=C1Cl,NCGC00258310-01,0
1756,OC(=O)CC(O)(CC(O)=O)C(O)=O,NCGC00259954-01,0
1757,[H][C@@]12C[C@@H](C)[C@H](C(=O)COC(=O)C(C)(C)C)[C@@]1(C)C[C@H](O)[C@@]3(Cl)[C@@]2([H])C[C@H](F)C4=CC(=O)C=C[C@]34C,NCGC00016824-01,0
1758,Cl.COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,NCGC00167537-01,0
1759,OCCO[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,NCGC00181050-01,0
1760,C=CC(=O)OCCCCOC(=O)C=C,NCGC00254840-01,0
1761,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC(=C)C4=CC(=O)C=C[C@]34C,NCGC00095289-01,0
1762,OC1=CC=C(Cl)C2=CC=CN=C12,NCGC00095303-02,1
1763,[Ca++].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O.CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,NCGC00183031-01,0
1764,[Na+].COC1=CC=C(C=C1)C(=O)C(\Br)=C/C([O-])=O,NCGC00255266-01,0
1765,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CCCC=C4CC[C@@]23[H],NCGC00159497-02,0
1766,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])C[C@H](C)C4=CC(=O)C=C[C@]34C,NCGC00159503-02,0
1767,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,NCGC00015443-06,0
1768,OC(=O)CCC(O)=O.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1.COCCC2=CC=C(OCC(O)CNC(C)C)C=C2,NCGC00185744-01,0
1769,CCCOC1=CC=C2N=C(NC(=O)OC)SC2=C1,NCGC00160481-01,1
1770,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,NCGC00164234-01,1
1771,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(Cl)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,NCGC00164402-01,0
1772,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,NCGC00164401-01,0
1773,[Na+].CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C=C4[O-])C(O)=C3C,NCGC00260352-01,0
1774,C(CN1CCOCC1)CC2=CC=C(COC3=CC=CC=C3)C=C2,NCGC00160547-01,0
1775,[H][C@@]12CC(=O)[C@]3(C)[C@]([H])(CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)C6=COC=C6)[C@]17COC(=O)C[C@@H]7OC2(C)C,NCGC00095714-01,0
1776,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H],NCGC00168777-01,0
1777,CC12CC3CC(C)(C1)CC(N)(C3)C2,NCGC00015705-04,0
1778,CC1=CC=C(O)C(N)=C1,NCGC00258246-01,1
1779,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00016254-01,0
1780,CCN(CC)CCOC1=CC=CC=C1OC,NCGC00160415-01,0
1781,Cl.CCC1=CC=CC(=C1)N(C)C(=N)NC2=CC=CC3=C2C=CC=C3,NCGC00093759-01,0
1782,ClC1=CC=C(C=C1)C(=O)NCCN2CCOCC2,NCGC00027930-04,0
1783,CC(C)\N=C1\C=C2N(C3=CC=C(Cl)C=C3)C4=CC=CC=C4N=C2C=C1NC5=CC=C(Cl)C=C5,NCGC00016600-01,0
1784,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,NCGC00095078-01,1
1785,[H]\C(=C(\[H])C1=CC=C(C=C1)[N+]([O-])=O)C2=CC=C(C=C2)N(C)C,NCGC00260464-01,0
1786,NC(=O)N1C2=CC=CC=C2C=CC3=C1C=CC=C3,NCGC00015234-11,0
1787,CCCCCCCCCCCC(=O)N(CCO)CCO,NCGC00181001-01,0
1788,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O,NCGC00016651-03,0
1789,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,NCGC00164484-02,0
1790,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)C(=O)N1CCN(C)CC1,NCGC00017034-01,0
1791,C[C@H](O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,NCGC00016892-01,0
1792,CC1=CC(=O)NC(=S)N1,NCGC00091124-02,0
1793,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,NCGC00095023-01,0
1794,[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]4([H])[C@@]5([H])CCC(=O)C=C5CC[C@@]24[H],NCGC00159356-02,0
1795,OC1=CC2=C(SC(=O)O2)C=C1,NCGC00095003-01,0
1796,[Na+].[Na+].[Na+].[Cu++].CCC1=C(C)C2=CC3=C(C=C)C(C)=C([N-]3)C=C4N=C(C(CCC([O-])=O)C4C)C(CC([O-])=O)=C5[N-]C(=CC1=N2)C(C)=C5C([O-])=O,NCGC00095193-01,1
1797,[Na+].CCN(CC)C([S-])=S,NCGC00257957-01,0
1798,[O-][N+](=NC1=CC=CC=C1)C2=CC=CC=C2,NCGC00091251-01,1
1799,C(\C=C\C1=CC=CC=C1)N2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4,NCGC00015246-02,0
1800,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC=C4C[C@@H](O)CC[C@]34C,NCGC00163125-02,0
1801,[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)C=CC3=C4CCC(=O)C=C4CC[C@@]23[H],NCGC00167439-01,0
1802,CC(=O)SC[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,NCGC00016945-01,0
1803,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(O)=O,NCGC00095121-01,0
1804,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,NCGC00024027-05,1
1805,CC(=C/CO)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C,NCGC00259990-01,0
1806,C\C(N(CC1=C(N)N=C(C)N=C1)C=O)=C(\CCO)SSCC2CCCO2,NCGC00188432-01,0
1807,CCN(CC)CCOC1=CC=C2N=C(SC2=C1)N(C)C,NCGC00160485-01,1
1808,Cl.CC(N)CC1=CC2=C(OCO2)C=C1,NCGC00168264-01,0
1809,Cl.Cl.CC1=CC=CC(CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(Cl)C=C4)=C1,NCGC00016563-01,0
1810,Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C3=CC=CC=C3,NCGC00167445-01,0
1811,Cl.CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C,NCGC00256596-01,1
1812,Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC2=CC=CC3=C2C=CC=C3,NCGC00181746-01,0
1813,Cl.COC1=CC(=CC(OC)=C1OC)C(=O)NCC2=CC=C(OCCN(C)C)C=C2,NCGC00016509-01,0
1814,Cl.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,NCGC00258067-01,1
1815,CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC3CN4CCC3CC4,NCGC00024563-02,0
1816,ClC1=CC=C(C=C1)C(=O)NCCCN2CCOCC2,NCGC00164516-01,0
1817,NC1=NC=NC(NC2=CC=C(Cl)C=C2)=N1,NCGC00160583-01,1
1818,ClC1=C(C=CC=C1)C2=NC(=NO2)C3=CC=NC=C3,NCGC00014684-03,1
1819,CN(C)CCCSC1=CC=CC=C1NC(=O)\C=C\C2=CC=CC=C2,NCGC00024599-02,0
1820,[H][C@]1(C[C@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C3=CC=NC4=CC=C(OC)C=C34,NCGC00166281-01,1
1821,OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1,NCGC00016804-01,0
1822,FC1=CNC(=O)NC1=O,NCGC00015442-02,0
1823,NC1=CC=C(OC2=CC=C(N)C(N)=C2)C=C1,NCGC00255251-01,1
1824,NC1=C(Cl)C=C(CC2=CC(Cl)=C(N)C=C2)C=C1,NCGC00258205-01,1
1825,NC1=NC(Cl)=NC2=C1N=CN2[C@H]3C[C@H](O)[C@@H](CO)O3,NCGC00018167-03,0
1826,O.OS(O)(=O)=O.COC1=CC=C(N)C=C1N,NCGC00256885-01,1
1827,O.O.OS(O)(=O)=O.[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C3=CC=NC4=CC=C(OC)C=C34.[H][C@]5(C[C@@H]6CC[N@]5C[C@@H]6C=C)[C@H](O)C7=CC=NC8=CC=C(OC)C=C78,NCGC00181052-01,1
1828,O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.O[Al](O)[Al](O)O.[H][C@]1(COS(=O)(=O)O[Al](O)O)O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@@]2([H])O[C@]([H])(COS(=O)(=O)O[Al](O)O)[C@@]([H])(OS(=O)(=O)O[Al](O)O)[C@]([H])(OS(=O)(=O)O[Al](O)O)[C@@]2([H])OS(=O)(=O)O[Al](O)O)[C@@]([H])(OS(=O)(=O)O[Al](O)O)[C@]1([H])OS(=O)(=O)O[Al](O)O,NCGC00183138-01,0
1829,CC1=C2C(=O)C3=C(C(=O)C2=CC(O)=C1C(O)=O)C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O,NCGC00091708-04,0
1830,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC=C4C[C@@H](O)CC[C@]34C,NCGC00167494-01,0
1831,CC(C)NCC(O)COC1=CC(C)=C(OC(C)=O)C(C)=C1C,NCGC00159498-02,0
1832,O=C(N1CCN(CC2=CC=CC=C2)CC1)C3=CC4=C(O3)C=CC=C4,NCGC00160526-01,0
1833,N[C@H](CCC(N)=O)C(O)=O,NCGC00163333-01,0
1834,CCC(CC)(CC(=O)NC1=CC=CC(\C=C\C2=NC(=CS2)C3CCC3)=C1)C(O)=O,NCGC00092300-01,1
