,compounds,id,label,std_compounds
1526,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC,NCGC00016955-01,0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
1527,CCOC(=O)C(C#N)=C(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00166259-01,0,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
1528,CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3,NCGC00182622-02,0,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
1529,O=C(OCC1=CC=CC=C1)C2=CN=CC=C2,NCGC00166105-01,0,O=C(OCc1ccccc1)c1cccnc1
1530,O=C1NC(=S)NC=C1,NCGC00095088-01,0,O=c1cc[nH]c(=S)[nH]1
1531,OC(=O)C1=CC2=C(C=CC=C2)C(CC3=C(O)C(=CC4=C3C=CC=C4)C(O)=O)=C1O.CC(C)C[C@H](NC(=O)[C@@H](CC5=CNC6=CC=CC=C56)NC(=O)[C@H](CC7=CC=C(O)C=C7)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CNC9=CC=CC=C89)NC(=O)[C@H](CC%10=CNC=N%10)NC(=O)[C@@H]%11CCC(=O)N%11)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N%12CCC[C@@H]%12C(=O)NCC(N)=O,NCGC00164636-01,0,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
1532,[H][C@@]12[C@H]3CCN1CC=C2COC(=O)[C@](C)(O)[C@](C)(O)[C@@H](C)C(=O)O3,NCGC00164256-01,0,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23
1533,CN1C(C(=O)NC2=CC=CC=N2)C(=O)C3=C(C=C(Cl)S3)S1(=O)=O,NCGC00160407-01,0,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O
1534,[H][C@]12SC([C@H]3CCCO3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,NCGC00164546-01,0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12
1535,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,NCGC00015223-08,0,O=C([O-])C1(C(=O)[O-])CCC1.[NH2-].[NH2-].[Pt+4]
1536,NNC(=O)CP(=O)(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00160493-01,0,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
1537,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,NCGC00164518-01,0,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC
1538,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC(C)=CC=C2)C=CN=C1,NCGC00016879-01,0,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
1539,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,NCGC00015216-11,0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
1540,NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(Cl)N=N2,NCGC00016323-04,0,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
1541,COC1=CC=C(C=C1)S(=O)(=O)NC2=NN=C(CC(C)C)S2,NCGC00160653-01,0,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1
1542,CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,NCGC00160667-01,0,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1543,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)NCCNS(=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O,NCGC00160679-01,0,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1
1544,CC1=CC=C(C=C1NC(=O)C2=CC(NC(=O)NC3=CC(=CC=C3)C(=O)NC4=C(C)C=CC(=C4)C(=O)NC5=CC=C(C6=CC(=CC(=C56)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)=CC=C2)C(=O)NC7=CC=C(C8=C7C(=CC(=C8)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O,NCGC00163318-01,0,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
1545,OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]3NC(N)=N)O[C@@H](C)[C@]2(O)CO.CN[C@H]4[C@H](O)[C@@H](O)[C@H](CO)O[C@H]4O[C@H]5[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]6NC(N)=N)O[C@@H](C)[C@]5(O)CO,NCGC00094655-01,0,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
1546,CC1=CC=CC(C)=C1NC(=O)C2=CC(=C(Cl)C=C2O)S(N)(=O)=O,NCGC00182543-01,0,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O
1547,OC(=O)[C@@H]1CSCN1C(=O)[C@@H]2CCC(=O)N2,NCGC00160516-01,0,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
1548,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)C3(N)CCCCC3)C(O)=O,NCGC00016629-01,0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
1549,CS(O)(=O)=O.CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC3=CC=C(C=C3)C(O)=O,NCGC00164557-01,0,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1.CS(=O)(=O)O
1550,[H]\C(C(O)=O)=C(\CC(O)=O)C(O)=O,NCGC00182966-01,0,O=C(O)/C=C(\CC(=O)O)C(=O)O
1551,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O,NCGC00160128-02,0,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
1552,CCCCC1=CN=C(C=C1)C(O)=O,NCGC00015441-04,0,CCCCc1ccc(C(=O)O)nc1
1553,OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,NCGC00014711-01,0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
1554,OC(=O)CCCCC(O)=O,NCGC00091345-01,0,O=C(O)CCCCC(=O)O
1555,OC(C(=O)C1=CC=CC=C1)C2=CC=CC=C2,NCGC00091396-02,0,O=C(c1ccccc1)C(O)c1ccccc1
1556,CC(C)OC(=O)C(O)(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,NCGC00255485-01,0,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1557,NCC(O)C1=CC=C(O)C=C1,NCGC00015760-06,0,NCC(O)c1ccc(O)cc1
1558,CC1=CC(O)=CC(C)=C1Cl,NCGC00094614-03,0,Cc1cc(O)cc(C)c1Cl
1559,CC\C(C1=CC=C(O)C=C1)=C(\CC)C2=CC=C(O)C=C2,NCGC00259956-01,0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
1560,CCC(C)(C)C1=CC=C(O)C=C1,NCGC00091655-02,0,CCC(C)(C)c1ccc(O)cc1
1561,OC1=CC=C(C=C1)C2=COC3=C(C=CC(O)=C3)C2=O,NCGC00258995-01,1,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1562,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C3=CC=C(O)C(O)=C3,NCGC00015215-02,0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
1563,COC1=CC=C(O)C=C1,NCGC00091390-02,0,COc1ccc(O)cc1
1564,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,NCGC00255669-01,0,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O
1565,OC1=NC=NC2=C1C=NN2,NCGC00015094-02,0,Oc1ncnc2[nH]ncc12
1566,C[C@@H]1[C@@H]2CC3=C(C=C(O)C=C3)[C@@]1(C)CCN2CC4CC4,NCGC00093797-03,0,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1
1567,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,NCGC00166000-01,0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
1568,CC1=CC=CC=C1OCC(O)CO,NCGC00094908-01,0,Cc1ccccc1OCC(O)CO
1569,OCC1=CNC2=C1C=CC=C2,NCGC00090701-06,1,OCc1c[nH]c2ccccc12
1570,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O,NCGC00159353-02,0,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
1571,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,NCGC00260355-01,0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
1572,S=P(N1CC1)(N2CC2)N3CC3,NCGC00095042-04,0,S=P(N1CC1)(N1CC1)N1CC1
1573,[O-][N+](=O)C1=CC=CC2=CC=CC(=C12)[N+]([O-])=O,NCGC00260432-01,1,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12
1574,CC(C)=CCC\C(C)=C\CC\C(C)=C\CO,NCGC00255293-01,0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO
1575,CC(C)COC(C)=O,NCGC00259284-01,0,CC(=O)OCC(C)C
1576,CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,NCGC00255617-01,0,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C
1577,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,NCGC00259326-01,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
1578,CC(=C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,NCGC00259066-01,1,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
1579,COS([O-])(=O)=O.CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C3=CC=CC=C3,NCGC00259037-01,0,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C
1580,COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl,NCGC00257262-01,1,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl
1581,COC1=CC=C(C=C1)C(C2=CC=C(OC)C=C2)C(Cl)(Cl)Cl,NCGC00090760-08,0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
1582,FC1(F)OC2=CC=CC(C3=CNC=C3C#N)=C2O1,NCGC00254951-01,1,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
1583,CCCCCCOC1=CC=C(N)C=C1,NCGC00257387-01,1,CCCCCCOc1ccc(N)cc1
1584,C=CC(=O)OCCOC(=O)C=C,NCGC00256917-01,0,C=CC(=O)OCCOC(=O)C=C
1585,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1,NCGC00256606-01,0,O=C(c1ccccc1)c1ccc(O)cc1O
1586,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3,NCGC00257498-01,0,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnccn2)cc1Cl
1587,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,NCGC00257192-01,0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
1588,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)C4=NC=CC=N4,NCGC00255227-01,0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1589,[H]C(=O)C1=CC(O)=CC=C1Br,NCGC00260366-01,0,O=Cc1cc(O)ccc1Br
1590,CCC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,NCGC00254184-01,0,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
1591,OC1=CC=C(C=C1)C2=CC=CC=C2,NCGC00256447-01,0,Oc1ccc(-c2ccccc2)cc1
1592,OC1=C(O)C=CC=C1,NCGC00259866-01,1,Oc1ccccc1O
1593,OCC1=CC2=C(C(O)=C1)C(=O)C3=C(C=CC=C3O)C2=O,NCGC00255349-01,0,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
1594,[Cu]I,NCGC00254625-01,0,[Cu+].[I-]
1595,[O-][N+](=O)C1=CC=C(OC2=C(C=C(C=C2)C(F)(F)F)[N+]([O-])=O)C=C1,NCGC00255525-01,1,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1
1596,BrCC(Br)(Br)Br,NCGC00258739-01,0,BrCC(Br)(Br)Br
1597,[H][C@@]1([C@H](OC)[C@@H](CC[C@]12CO2)OC(=O)NC(=O)CCl)[C@]3(C)O[C@@H]3CC=C(C)C,NCGC00257293-01,0,CO[C@H]1[C@H]([C@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2
1598,C\C(Cl)=C\CCl,NCGC00258518-01,0,C/C(Cl)=C/CCl
1599,CC(C=O)=CC1=CC=CC=C1,NCGC00257605-01,0,CC(C=O)=Cc1ccccc1
1600,CC(=C)C1CCC(C)=CC1,NCGC00259367-01,0,C=C(C)C1CC=C(C)CC1
1601,[H][C@]12[C@@H]3C[C@@H]([C@H]4O[C@@H]34)[C@@]1([H])[C@@]5(Cl)C(Cl)=C(Cl)[C@]2(Cl)C5(Cl)Cl,NCGC00254373-01,0,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C[C@H]3[C@H]3O[C@@H]43)[C@@]1(Cl)C2(Cl)Cl
1602,ClC1=CC=C(C=C1)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2Cl,NCGC00259945-01,0,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
1603,ClC1=C(Cl)N=CC(=C1)C(Cl)(Cl)Cl,NCGC00255353-01,0,Clc1cc(C(Cl)(Cl)Cl)cnc1Cl
1604,CN(C)C1=CC=C(C=C1)C2(OC(=O)C3=C2C=CC(=C3)N(C)C)C4=CC=C(C=C4)N(C)C,NCGC00258420-01,0,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1
1605,CS\C(C)=N\OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,NCGC00254758-01,0,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
1606,ClC1=CC(Cl)=C(C=C1)[C@@H]2CS\C(S2)=C(\C#N)N3C=CN=C3,NCGC00182704-02,1,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
1607,NC1=CC=C(C=C1)C2=CC=C(F)C=C2,NCGC00255397-01,1,Nc1ccc(-c2ccc(F)cc2)cc1
1608,O=C(\C=C\C=C\C1=CC=C2OCOC2=C1)N3CCCCC3,NCGC00259539-01,1,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
1609,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,NCGC00259417-01,0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
1610,OC(=O)CCOC(=O)C=C,NCGC00259785-01,0,C=CC(=O)OCCC(=O)O
1611,COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,NCGC00257180-01,0,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1
1612,OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4,NCGC00257243-01,0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
1613,OC1=CC(Cl)=CC(Cl)=C1Cl,NCGC00258178-01,1,Oc1cc(Cl)cc(Cl)c1Cl
1614,[H][C@@]12C3=CC(O)=C(O)C=C3C[C@]1(O)COC4=C2C=CC(O)=C4O,NCGC00258738-01,0,Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2
1615,OC1=CC=CC2=C1C(=O)C3=C(O)C=CC=C3C2=O,NCGC00258539-01,0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
1616,[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,NCGC00259163-01,0,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
1617,[Na+].[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,NCGC00253928-01,0,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
1618,CCC(CC)NC1=C(C(C)=C(C)C=C1[N+]([O-])=O)[N+]([O-])=O,NCGC00259445-01,0,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]
1619,[H]\C(C(O)=O)=C(/[H])C([O-])=O.C[NH+](C)CCC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2,NCGC00259641-01,0,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C([O-])/C=C\C(=O)O
1620,C1CCC(CC1)NSC2=NC3=C(S2)C=CC=C3,NCGC00259985-01,1,c1ccc2sc(SNC3CCCCC3)nc2c1
1621,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,NCGC00255966-01,0,c1ccc([Bi](c2ccccc2)c2ccccc2)cc1
1622,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,NCGC00260492-01,1,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
1623,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O,NCGC00259959-01,0,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
1624,CC1=C(C=CC=C1)C(O)=O,NCGC00257640-01,0,Cc1ccccc1C(=O)O
1625,CC1=CCC2C(C1)C2(C)C,NCGC00256842-01,0,CC1=CCC2C(C1)C2(C)C
1626,CCCCN(CCCC)SN(C)C(=O)OC1=C2OC(C)(C)CC2=CC=C1,NCGC00259885-01,0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
1627,CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,NCGC00259373-01,1,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
1628,CCCCC1=C(OS(=O)(=O)N(C)C)N=C(NCC)N=C1C,NCGC00255539-01,1,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C
1629,Cl.NNC1=CC=CC=C1,NCGC00259747-01,1,Cl.NNc1ccccc1
1630,Cl[Sb](Cl)Cl,NCGC00254549-01,0,Cl[Sb](Cl)Cl
1631,ClC\C=C\CCl,NCGC00257573-01,0,ClC/C=C/CCl
1632,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,NCGC00254742-01,0,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
1633,CC(C)(C1=CC(Cl)=C(O)C(Cl)=C1)C2=CC(Cl)=C(O)C(Cl)=C2,NCGC00258111-01,0,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1
1634,CON(C)C(=O)NC1=CC(Cl)=C(Br)C=C1,NCGC00254697-01,1,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
1635,ClC1=CC2=C(NN=N2)C=C1,NCGC00256833-01,0,Clc1ccc2[nH]nnc2c1
1636,CN1C2=CC=C(Cl)C=C2C(=NCC1=S)C3=CC=CC=C3,NCGC00160641-01,0,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21
1637,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00164449-04,0,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1638,N#C\C=C\C#N,NCGC00258703-01,0,N#C/C=C/C#N
1639,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C2=CC=CC=C2,NCGC00254284-01,0,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
1640,CC1=CC(=CC=C1NC(=O)C2=CC=CC(I)=C2C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,NCGC00257277-01,0,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O
1641,CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,NCGC00254765-01,0,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1
1642,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,NCGC00257615-01,0,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC
1643,CN1CCCC1=O,NCGC00259899-01,0,CN1CCCC1=O
1644,NC1=NC(=O)N(N=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,NCGC00258783-01,0,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
1645,OC1=CC=CC=CC1=O,NCGC00260470-01,0,O=c1cccccc1O
1646,CC(C)(C)C1=CC(O)=C(O)C=C1,NCGC00091483-03,1,CC(C)(C)c1ccc(O)c(O)c1
1647,OC1=CC2=C(OCO2)C=C1,NCGC00258763-01,0,Oc1ccc2c(c1)OCO2
1648,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254250-01,0,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
1649,COC(=O)C(Br)CBr,NCGC00255961-01,0,COC(=O)C(Br)CBr
1650,CC(C)C1=CC(C(C)C)=C(O)C=C1,NCGC00255771-01,0,CC(C)c1ccc(O)c(C(C)C)c1
1651,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,NCGC00260127-01,0,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC
1652,CCOC1=C(N)C=C(NC(C)=O)C=C1,NCGC00258207-01,1,CCOc1ccc(NC(C)=O)cc1N
1653,Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C3=C1N=C(NCC(C)(C)O)N=C3,NCGC00257326-01,0,Cl.Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21
1654,Cl.CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,NCGC00256554-01,0,CC(C)NCC(O)COc1cccc2ccccc12.Cl
1655,Cl.Cl.NC1=CC=C(O)C(N)=C1,NCGC00258800-01,0,Cl.Cl.Nc1ccc(O)c(N)c1
1656,Cl.COC1=CC(C)=C(OC)C=C1C[C@@H](C)N,NCGC00247698-01,0,COc1cc(C[C@@H](C)N)c(OC)cc1C.Cl
1657,Cl\C=C/Cl,NCGC00257557-01,0,Cl/C=C\Cl
1658,ClC1=CC=C(C=C1Cl)C(Cl)(Cl)Cl,NCGC00257723-01,1,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl
1659,CNC(=O)OC1=C2C=CC=CC2=CC=C1,NCGC00259385-01,1,CNC(=O)Oc1cccc2ccccc12
1660,COC1=CC=CC=C1\C=C\C=O,NCGC00256699-01,0,COc1ccccc1/C=C/C=O
1661,FC(F)(F)C(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,NCGC00255119-01,1,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F
1662,CCCCOC(=O)C1=CC=C(N)C=C1,NCGC00257932-01,1,CCCCOC(=O)c1ccc(N)cc1
1663,CCCCCCCCOCCCN,NCGC00256307-01,0,CCCCCCCCOCCCN
1664,OC1=CC=C(C=C1)[N+]([O-])=O,NCGC00259993-01,0,O=[N+]([O-])c1ccc(O)cc1
1665,OC1=CC=C(C=C1)C(=O)CBr,NCGC00255298-01,0,O=C(CBr)c1ccc(O)cc1
1666,CS(O)(=O)=O.CC1=NC=CN1C2=CC=C(SC3=CC=CC(=C3)C4(CCOCC4)C(N)=O)C=C2,NCGC00254502-01,0,CS(=O)(=O)O.Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
